order_id,customer_id,customer_unique_id,customer_state,order_status,order_purchase_timestamp,total_items,total_item_price,total_freight,avg_payment_record_value,avg_review_score
005cad6157eadc7f1f09917607f1704a,3c3472f5efc17888458e428b0b9eeef3,3ecdba3759728beba1f9ed3643e133d3,sp,delivered,2017-04-15 16:35:52,1,96.0,14.84,110.84,5.0
005d9a5423d47281ac463a968b3936fb,a2be07c22a9d2071f65b6770e47f540b,6204c4e582a95b6a350adf6988623bfb,sp,delivered,2017-10-18 12:14:29,3,99.97,45.28,145.26,1.0
005e5166e99d1e4d0c4f808b0540ba94,0f2a7baf176f693c27c891360da9ef2c,7e198addd609b9169441891b3f0df2b1,sc,delivered,2018-02-21 11:37:24,1,120.1,16.6,136.7,3.0
005f25968fc854ea16fb16f5bdbc87c7,837cf66598995d5f51efd00d99ced139,d28e54a9487cb4d360a09e7a96681e20,sp,delivered,2018-03-04 14:40:35,1,69.9,16.25,86.15,5.0
00602f25bffa1dcfb71e202fbf9824fb,d91dc5b08f5bb5e181a878580f4ec576,a4e15c3b37a5bdc379b5d9a8b7b37450,pa,delivered,2017-11-01 17:45:52,1,39.9,54.02,93.92,5.0
00611822267e76e0055c25c18506f06e,8832232b097dba67d540a76f6ba88795,c0d9dda253199c2d4d3a2a255b77e517,go,delivered,2018-07-26 13:35:01,1,159.9,20.31,180.21,4.0
006127b8b9a1681a982313ed7129c3c0,1aac2b5adf8aec2c00fe67d06aa8ebc2,96fab6e511253d619ab79a63c31b29c4,sp,delivered,2018-03-08 16:01:59,1,540.0,16.22,556.22,5.0
0064d74f7de7917d54768d7722ad56ac,29dbee0c474f373b72267a9e886522ee,f793d2815c27a46dafc9c92a1c960103,rj,delivered,2017-09-10 21:45:29,1,189.9,31.17,221.07,5.0
006557c3221c1fcd02b0106343ab357b,ca9e43d2589e04a0608d8989d5c5452d,8f062a3d9b2c79e29cc3d8db301b6d39,sp,delivered,2018-02-23 14:36:15,1,14.9,8.27,23.17,5.0
00664284de7a3470d22931ed78615ee4,cc0f43bd4e0f3ed1a2165365d26029ae,8a996e32e8d729f4f10947fb34bf5763,sp,delivered,2017-09-24 13:12:59,1,43.9,11.85,55.75,4.0
0066a1fdaee16ad5022c5ef979d0b661,f19b59fc51f101023eb15bfbcca65f31,08b76bd6862f5b38fafcb80a4eac3bee,rj,delivered,2018-06-10 19:52:27,1,139.0,87.28,226.28,5.0
0067c6030d65af0ff98790158ddb0020,a780c20430b67279f7a0b43cf94b1738,8a44fe7a0a9fa910c26bdf99933e36aa,sp,delivered,2018-04-27 21:36:27,1,40.35,13.71,54.06,5.0
0068468c453d28c8ef3fd089e50a5847,6460086b02eadee2bb54c83af13698b0,051be26c01eaee2404f19132b80da15f,rj,delivered,2017-11-24 22:25:25,1,469.0,20.85,489.85,5.0
00685d31ae12e47470ba5c18ba74f22c,eac2fb60d3f12675772fa03f9d8f8ddb,f113042ff356f926d517f3087d4a1ba8,rs,delivered,2017-08-27 21:41:16,1,59.0,16.17,75.17,1.0
0068c109948b9a1dfb8530d1978acef3,34417388de13fbcd12cfcbd9d1b8dfbd,d3581765bcf955dcf282b1642c74157c,mt,delivered,2018-01-22 19:46:58,2,71.8,31.58,103.38,1.0
0068e836900867da359bd81db9227a33,26355ea90aab63ebf5e90caa825a943d,f765c27dd5ad5be41dd370e1ee4657b4,rs,delivered,2017-09-29 11:24:09,1,96.99,16.44,113.43,5.0
0068fb0e223115e911d362627e8b8800,f0bc088c671f31458f73cc1a6a347842,0a0c4bf0b7fcb55a0d43abff1ea4569f,sp,delivered,2018-07-18 10:46:09,1,77.9,13.89,91.79,5.0
006c42f310102c1910b3c5793ce5fc34,d63e92aea6fb367972e3cc4f232a1976,fca073b957482b8bb92de22e5e9c80d6,pr,delivered,2018-08-06 16:12:32,1,229.99,20.8,250.79,5.0
006cb7cafc99b29548d4f412c7f9f493,97dc92f1aae3a7db8b252d1b8466910e,d5faae3f913e775994e53068992969b5,df,delivered,2018-02-17 14:22:34,1,56.0,14.14,70.14,5.0
006cba07f62f921fe4f58365bde2b2eb,c4e00400b6f79caa802740faa2829161,daec6ee742b2b2ce14fcb41bd844045a,sp,delivered,2017-08-14 20:28:45,1,69.99,11.99,81.98,5.0
006dd93155bc2abd844cc5eed3a0fe7f,1b9506de3da8fd318853195b13fb2dda,fd01a8dd276ac93aec73fde385389de9,sp,delivered,2017-12-02 01:20:28,1,49.9,7.78,57.68,5.0
006df90050498994d670b40da4651d22,5c94f28f54aa13e14aaf67039511f318,55b66f38e36f20986ecd81eb16d5dad4,sp,delivered,2018-08-13 13:59:20,1,14.0,7.39,21.39,5.0
006e05e81c068ddc38e48ebe189b922e,ebcf50ec311622a9b17a720a655a489b,41e36b7ef606e5f8d7d85358fabbdd88,mg,delivered,2017-12-27 21:50:43,1,29.0,14.1,43.1,4.0
006e43460a55bc60c0a437521e426529,23bfd4316e261786deed5a08231c75bc,1df0a296f852bdf1a17b085730f4b894,sp,delivered,2017-05-11 00:24:35,1,99.0,43.06,142.06,5.0
006e91ddb0674525f84ce0da0655c7ba,aab60551b0c17b5dd31690b0d1bf3911,42572eaafadc787ce69afad9af65a7b7,sp,delivered,2018-04-10 19:17:15,1,499.0,30.35,529.35,4.0
006f7dfffe2d90809598e8f1972b829b,6031cd91d182925af3d38ae9590e5afa,34acad212e30cd0d511be1034e2f9821,sp,delivered,2018-03-22 22:52:46,1,39.85,12.79,52.64,2.0
0070092bb6004faafa287e5fc35971e9,399d1e628c48b7c3b6389098be566cfd,0ee84527dd65b0a7fadd79df2fc273fe,sp,delivered,2017-07-25 11:42:58,1,149.0,14.06,163.06,5.0
0071ee2429bc1efdc43aa3e073a5290e,081a2d41949e652a50988fd39febb4a8,d462d9e30ff3df8b64ade2aac3cafc7a,sp,delivered,2018-01-22 11:08:15,1,359.96,24.92,96.22,4.0
0072847849eafe70995fa51a714c81ac,727dc68f327d34b77009f5d3da5250d9,bb7422969f2b502894c5b02697ba986d,sp,delivered,2018-05-14 13:44:52,1,219.99,14.9,234.89,4.0
00750f68bb64537034e93554c64b41b5,49b0b78f8fd6fc95605c46e685c4b611,d77caf275e9f22055520d5a58bf0691f,sp,delivered,2017-11-12 09:50:55,1,129.0,8.16,137.16,5.0
00756576f4e494406945ac21cb82cfe0,f51670c66e7e928844fc66261ed1b91b,4ddf25b85103aa90e4e53f275db83285,sp,delivered,2018-01-30 18:08:21,1,137.0,15.71,152.71,5.0
00772b2af35643653f108fdac1155ee3,3fa57a1801314f5064ffebcc14d2063b,88fcb680dc8cd2e540010c0750b78242,sp,delivered,2017-04-24 10:53:12,1,37.0,10.96,47.96,4.0
00789ce015e7e5791c7914f32bb4fad4,342c4258969c528c3469db9acaf6b0ad,2605c5e0b518e57802205cfb05246774,rj,delivered,2017-06-28 23:31:33,1,154.0,14.83,190.81,5.0
0078a358a14592b887eb140ef515f5ab,e1f35a414cbae52d09c294b3e58c3e89,a6f9ff98ef3cedac9d8a2b88afc89972,go,delivered,2017-11-06 15:42:42,1,253.52,82.86,336.38,5.0
0079bca8e89bd52fdb87408e4f3fb94d,137f50d5bfbcfb9578c50605cc9adb16,9bc0afc85b2f40c797f96f7911397708,sp,delivered,2018-05-03 18:55:20,1,49.9,7.39,57.29,5.0
007bbb40c95870c0f75a7855f2636c65,72a46280034e63cc3703b1f969f65733,dce5c2ba30e0cdab93060715a2f7dafb,sp,delivered,2018-04-24 10:37:50,1,148.9,13.95,162.85,5.0
007beb35f98c075747e6fc4fd1c0cb73,e5c49220ea97eddff8b1fbb594913a43,539a46fd0fe17b457ea27dacf709c406,rj,delivered,2017-09-23 08:32:53,1,64.9,18.69,83.59,4.0
007c7cb12ef3567531307ca78d395758,b4c4af6dbbbbafcfd8d6863fa0fc6e61,f9b89cfe153ff980aa3d8dc18b380888,go,delivered,2018-02-20 11:31:56,1,179.0,16.0,195.0,2.0
007ec946d4f798caf2b43c9d44c56421,3ace63287bc8b41172016c06a5093808,25e6bea0f352b9c61d1bed324da0f5cb,rs,delivered,2017-11-24 13:05:15,1,27.9,15.1,43.0,5.0
007ff0b0f79be782f633fc3b18cbe337,fc021f2dd664b49455528422c77b6aab,cbb7fc5fc1e854d9ee8f03c3eab82367,mg,delivered,2018-02-03 17:46:53,1,39.0,16.11,55.11,5.0
0080eebb288dba1857ccf048dfe6bdfe,6dc7d8b1ac961fe9d43edb6ecadd5f10,1024d89da874e3e84179752404838ab0,pr,delivered,2017-08-11 17:43:46,1,7.0,14.1,21.1,3.0
0081ab2c99dc85945c28926b77dc6960,410b01953ef40c9962bb6dc6578c7ff1,b4280a4f708b5e554795989590a542e8,sp,delivered,2018-02-14 22:19:37,1,269.0,10.7,279.7,2.0
0081ce648af7d6a7bac2a93b6035d1e3,21fac8ff24f5231ff8f105323fea28a7,83ae47dedb34563d71d7a406f282d2eb,rs,delivered,2017-11-08 13:38:11,1,99.9,17.95,117.85,5.0
0084209c576daad6ff4534902fcb4892,7bfe2d37d3643c4bd9fe6fd5c4228d0e,f3c96794acb463d2a2785d4eb46af0bf,rj,delivered,2017-07-05 13:14:26,1,69.9,15.24,85.14,3.0
0084e195fbd72ae51599af47f04afede,bd8d067426b640b65c68dd3ee6c71d46,42bb190d26c930a9e7488bf0abbe87ff,rs,delivered,2018-03-14 23:57:00,1,89.9,23.13,113.03,1.0
00858d03144cc35cfd1dd043647e7c88,54f0f481cc9257023435b76aa5e647db,89ec7229219bb8b0c1d0da3b74977e23,rs,delivered,2018-03-14 22:53:09,1,165.0,19.03,184.03,4.0
008720830a8a30e39e6f22f81818a141,f1af79ed0c452b79fec6a0217f60a6da,634348bbcede56e5731bfb277a34ca80,sp,delivered,2017-08-13 16:44:57,1,57.99,11.73,69.72,5.0
0087889a1c836be17f58afd7f1729a4a,c6f1de87b7344ea1d33400c3c15b1a47,a2dbc98e10ce1a8a3a0c98b4b41ef63c,sp,delivered,2017-10-23 11:03:27,1,259.0,10.63,269.63,5.0
008819c6d5f6da6fa5cd9d50ca927cf4,f453853c7750dfea2b35f2a89382003e,f3591ae7686317e84ebbf646bedf3e24,sp,delivered,2018-08-04 21:40:35,1,55.0,7.65,62.65,3.0
00891ba5de66f55000ee358ceea9b345,03ed7b1b35f2e55b0f4d0b9e4e07b0c3,d0cceb06b81f83e06c5cb63c3f9cb8d3,df,delivered,2017-05-14 17:19:43,1,133.0,16.69,149.69,5.0
008990da719764fb392914d8ab53ad04,cc4e2f483459498c9ce82a70ff415752,d3391cadc57741a0defe8a569e476813,rj,delivered,2018-05-11 19:20:54,1,35.9,18.23,54.13,5.0
008a1b3db2a8bf63418c2cf7c7f494b1,cc2db083341ec9bb757b9f9a70b289d9,ea9657105a8bd47c0a60e1f2a8f2842d,mg,delivered,2018-04-02 09:33:25,1,14.89,18.23,33.12,1.0
008a40c2b8b21893e04945ce58854b55,a11dde3e6e22e6541818f5e81563bfc7,5c88de047e539f2ed9a643b3c7522f14,sp,delivered,2018-04-29 20:26:41,1,99.0,13.0,112.0,1.0
008c3a655c66f4d92370d0d422732f69,f9f9943ef9d29a86f10de3b43cd84356,2b40d79d838a6fa4022ee7f7070bcd6d,sp,delivered,2018-03-04 23:15:49,1,90.0,9.44,99.44,4.0
008ce8764db2e397e153000e017475b6,763a720a236f5b8efe8220ef8b87bc81,00fb957ae14ffd35a3211d8aa6d9cf9c,sp,delivered,2018-05-18 20:42:47,1,43.49,27.39,70.88,5.0
008cfe221ab054c89bc31720098cca51,9890d391eac598a0bba5c6b6be617388,3b25730ea4e83eae8c0e90b100dde51d,sp,delivered,2018-08-08 07:52:21,1,109.99,36.85,146.84,3.0
008d9bf350ff02ed444b3452cf3f57e0,84f30d2805ae1bddbe5deefc84c80cd0,0511b00dba27c937d7c1b15aa385359e,es,delivered,2018-06-04 08:57:02,2,19.98,30.46,50.44,5.0
008dc31c0ae7121f2791953ae5f532c3,0855edaada8d5aeef50b56f26e604932,429fbed971f52697e9bd392d94787bc7,ma,delivered,2018-01-06 11:22:56,1,28.5,34.15,62.65,5.0
008dd5e80ebf8f849aa0c5bf4e22ce7a,3c138c472fb6f243ea59fa2589b20440,4125ca92d09b7d7a7709209878845a0e,sp,delivered,2018-03-20 20:31:23,1,199.0,8.74,207.74,1.0
008eaf9004164883520d0bd32b107261,b2a65630374da38ec0653226f3ea4dbb,b7eccb8247dce2f986bc667143eb475e,rj,delivered,2017-07-10 20:42:56,1,135.9,21.44,157.34,5.0
008f831b7185cff7ab35a46c37d64cd2,e19a18812eb4e4fadf5db16932c2595b,18cd91b09cbc8c28ae022b38889aeb5f,pr,delivered,2018-06-30 11:39:38,1,249.0,37.09,286.09,5.0
008fab5602c441d51f30b1464f5d4643,337e39b83fac394e62eb7876f45ee981,7e2a8ae1e36400f3da3f99af72023648,mg,delivered,2017-02-22 10:37:41,1,49.99,15.56,65.55,5.0
0091a677651feaf5a08d7bb147681e14,93d82c58a8f2b0d2db80f16867b99edd,40774d861c6ca4cc0139739a04d930a8,sp,delivered,2018-08-24 13:27:17,1,38.0,7.53,45.53,4.0
00921e4911895b93c7b4fc0d80c0815e,0825646a316d8b2bdddea079a5e01fda,be2cff6c84f1683300337ecd499992e0,sp,delivered,2018-06-13 13:55:55,1,85.0,11.62,96.62,5.0
0093cbf16a6afb7f0ab7cc821b6f9e92,dce4e5a6bad0519b5c92cd5c4bc880d5,89b30dd291178926f8564ac63b8d663a,sc,delivered,2017-11-11 13:05:52,1,117.3,25.66,142.96,5.0
00946f674d880be1f188abc10ad7cf46,9583b047c90d4aa1c5c68b4065ba7f4e,1d74273c053909be057f50f65b48522f,sp,delivered,2017-12-09 19:11:22,2,199.8,32.92,232.72,4.0
00949655cdd8d0465e433a5e6c9643e5,141bdfe99910207edd84c00700397580,211391a801f7f19d9dcd7bbe813b2622,sp,delivered,2018-06-25 21:14:53,1,18.0,7.87,25.87,5.0
0094bd07f49fed90209ffa62d1ef26d6,de0c1a4d8c367c58d66e61dfa379f4cf,67339b5ed21a26219ebbeba53fba836a,sp,delivered,2018-05-01 02:04:16,1,11.53,7.39,18.92,1.0
0094d4660e323945f84f5c29eb348aae,b2381a85f8237639da2719cd5981b007,576a1f3bd1b073f5a84b23075a37b90e,sc,delivered,2018-01-24 22:05:42,1,269.99,39.41,309.4,5.0
0094dc9ea7e3cd54d95aea42685673ff,5c98ab90d6e953f282ff28ebc43a090e,a6b24ceddbf05b497a2dcdc301984aaf,rj,delivered,2017-03-07 21:48:19,1,89.99,14.8,104.79,4.0
0095790a64527ec83aeaaf99023c050e,6081c7acb40f63731b3c982857c79581,35ecdf6858edc6427223b64804cf028e,ma,delivered,2017-11-15 13:36:30,1,19.9,42.76,62.66,5.0
0096668e5b0b8e9657a6f7209a4e58b4,b6fbaad4eb3a0794111683dca8122610,839ec7c231c579ed10ddab6610f8f12b,sp,delivered,2018-07-11 13:33:21,1,166.9,13.47,180.37,4.0
009742b43f4530bc3db7f62332c50f4b,84dac31647902f79570207a7f29c2675,bcbab0dedb521d9c5412dd8913b2c900,sp,delivered,2017-10-24 15:15:58,1,133.74,12.44,146.18,2.0
00975e709cd12c34d3bd44e4a7f7a876,3c52d94017a3d96915999f30cf42a9ce,ebcca806966fdf4317d0741eeee16004,sp,delivered,2017-08-21 12:54:37,1,86.8,7.86,94.66,5.0
0097aafe2a01dd54e39888976160c377,6e6943d8c4822ead782b17d532e6ee63,2302114645331312215fffbe07aab78a,sp,delivered,2018-08-23 14:41:37,1,62.0,8.59,70.59,4.0
0097f0545a302aafa32782f1734ff71c,a60b063f8b715db294b889eae5acb4b6,dd12487859031219d411baa6f6ac20f5,sp,delivered,2018-03-05 18:15:11,2,466.0,41.84,507.84,1.0
009838529bb913846ab6670d22865381,062cc8c5ff387d407645b93970baee73,062238d27c69d03c3cf38b199d6a17a4,mg,delivered,2018-06-14 09:08:47,1,129.0,47.4,176.4,3.0
0098dbda25722a3f019fe252a0cd10b3,6ecb390e8056057a25a1b49c37206958,8c81d87b1a876ac44f968c7f112501f5,go,delivered,2017-09-19 18:05:34,1,143.54,21.49,165.03,4.0
009905140e9f8cc35d5be897937381db,c5452f24faa0b6d0febc5ec4ea9e3b13,55c30000d759e95fa8d94da28ecd3288,go,delivered,2018-03-15 12:33:45,2,79.98,36.46,116.44,5.0
00995d799817ecc3bd2abd8fbe59c430,266636baec3cfa8d854713f0b465a2cb,f507945d757fe904ec16d8e7bb7ba7ad,rj,delivered,2018-07-26 11:25:18,1,49.9,12.92,62.82,1.0
00998f38df3012359ef195ca75ebb329,592fe733eef8c8ab12d27a84a98c94a6,40ab3e4a058e03da00c83586c4001193,pb,delivered,2018-05-11 11:52:34,1,119.9,23.34,143.24,4.0
009ac365164f8e06f59d18a08045f6c4,7887f43daaa91055f85b6dd23cccdfcb,1e5dec3847fa11b24069995161a7b95e,mg,delivered,2017-11-23 00:03:52,1,101.4,90.6,5.33,5.0
009c278fa2ed6e7ec498200b60193ca8,f016a9301ce9a894a43e607fc0355014,ba0a20e238448e2ae8bedaf7a8e04393,sc,delivered,2018-01-11 12:58:45,1,29.99,15.1,45.09,5.0
009e11afa25aa95ae78e60a793995c9b,1b7c152aba1c7478309329cfec0bb5d1,b3c1bc5b24affd7cfb96752860b44640,am,delivered,2017-10-19 23:56:16,1,30.99,34.15,65.14,5.0
009fa9bd0d92710e840793bfefa80867,ed19fa6ce948d52be769926c2baaa17c,0124721bc33e0aa6772b42d4ccfd01db,mg,delivered,2017-06-14 09:44:30,1,84.99,15.34,100.33,4.0
00a0116ff15ff973ea16bee881208ae7,89a187407adfc8a32a4d6233a6a237d8,c7e193525b2825ccfe5c65875c0db1dc,ms,delivered,2018-02-18 16:22:23,1,149.0,45.12,194.12,5.0
00a12754417a49a9dec20361849aa917,4cb9c04be8cfbc5c1e0519344c72a5ed,baa8514552c2181d27fa72c8fdcbb36a,sp,delivered,2018-05-08 21:58:57,1,48.9,8.82,57.72,4.0
00a13ab02fbe82f78cd84f14e41564ed,9ac1fd75f48d0f50af8400cd461495cb,6e766da2653f726764bc9879a3512931,sp,delivered,2017-12-09 19:22:59,1,159.49,8.86,168.35,5.0
00a174dbf11967d260033fa6ab711493,ae06f7ef9cae527f248b5401c5663265,898106ec3d6efd802c031b7e7bbcc1fb,rj,delivered,2017-11-27 10:29:23,1,249.9,41.53,291.43,1.0
00a1e977cf6e672402963940db55d919,e0dc8ea464de23db3b4aa5fa6ae07cc3,383fa1a759c0437605732a46d4f43d2c,df,delivered,2018-07-25 16:25:31,1,24.89,7.75,32.64,5.0
00a250dbdb3153cc6ecf4d3f07ef6a17,ccff27cfcda46bdff5e51b6e6711a85c,8004f80e361a5ee23aadb7418a685fc2,sp,delivered,2017-12-10 18:07:24,1,53.99,7.78,61.77,2.0
00a379dfab816a83741012b71b264098,5e3b89299a7d6e3e10f9bc6e77923f88,464a3d024ae34727fcaf86198537f5f1,sp,delivered,2018-08-03 19:50:50,1,15.99,7.39,23.38,1.0
00a3a334aec7455a6d3319981499a3da,73bcbe6adbf53dee67bec4399c32b98b,a3b14b09ee78619350083da5c35f0193,sp,delivered,2017-10-25 11:00:28,1,24.5,11.85,36.35,5.0
00a3f1ef430d3984dece2f39d6cbf431,6220c6ab35c110dc7945b0bba49dc486,9b5ed7dd6e900a8dddac78911cc22562,sp,delivered,2018-05-18 13:28:08,1,179.0,22.99,201.99,5.0
00a4d94df1c9757661679b2f4bd6d311,6fe655df4b9e1e4a3fc234cec27c55aa,c934b7146180892c1d0c54bd452f0fda,sp,delivered,2018-04-26 12:41:29,1,37.9,21.43,59.33,5.0
00a500bc03bc4ec968e574c2553bed4b,3d2f26eab3f79dd1fe9977f615e70c2f,cd88b962adbc4b174353217f99dc6174,ba,unavailable,2017-11-23 10:53:01,0,,,555.99,2.0
00a57dfbb049fbaae10763e2cf15f797,33653a722db1d2f6bfe739b3a07f11d6,01689985c22786e41347d5167048b25e,ms,delivered,2018-07-20 11:09:30,3,269.7,67.68,337.38,5.0
00a690becda145533fa5a54daa7b6ad5,2826dbfaa1d90ea2b97c93c35fc4cd92,5d5fe6ce70b1d9f2163eca85df9e6f85,mt,delivered,2018-04-08 21:55:50,1,88.34,29.08,117.42,5.0
00a77f9cc25b05b2004752593d7b8888,acb6cc6ec99086b8b53c858a0731c189,87dff19086a1aa321cf06195ab40631c,rj,delivered,2017-06-22 19:53:24,1,177.9,18.5,196.4,
00a843f5a80c7aea894c558acc29f513,fd967f807427c24072652b1f62d4fe47,2c06826e53407560a26cc44d66d22726,rs,delivered,2017-09-01 13:09:44,1,32.99,14.1,47.09,3.0
00a870c6c06346e85335524935c600c0,8a4ecf2e2fa5faaaf02827b368c0c17b,6e73ccb686c79f2406264857ad8f19ee,mg,delivered,2018-05-09 00:10:08,1,69.9,0.0,69.9,4.0
00a9536682ecb394a3794c1608200803,3d64d81cb7d22325994c3ef4ad93d2e0,c5f6047fb345ffd234cf5b26268988be,sp,delivered,2017-05-12 23:38:09,1,109.9,12.27,122.17,3.0
00a99c50fdff7e36262caba33821875a,7a399396442d5601cbedfbd0a3cf1da4,60ec651482858c327c177cf9360cc0a2,ba,shipped,2018-08-17 16:25:04,1,52.99,22.3,75.29,5.0
00aa423621f35a9ca6c6240f275b0640,121e7c7ff597fcb5ad44189ffccafa70,6d00d37733cf5dcb758f7e1b35829411,mg,delivered,2017-11-23 14:51:32,1,110.9,14.51,125.41,
00ab1aba567dfebdc39caa4e7ca2f1b2,f2a48c51664d5ca2d7401f95994bb8a9,8f060d52f9c6e9244dc0cba5951bb6ff,sp,delivered,2017-09-01 14:01:04,1,35.9,12.48,48.38,5.0
00ab210695a17fe10e6b23616ae5bc97,c87e0e6aa4b3321adb017785ff605af2,0697142614905a50813d854fa08b8eaf,sp,delivered,2018-06-12 06:19:27,1,39.0,7.53,46.53,4.0
00ab3a43bda739029ffce95d3b2fb56c,c9f69364407bc8db796b2c6f1c353f61,c683ed9776a3bb038982ef2aaacdb9a5,sp,delivered,2018-08-10 12:09:15,1,27.9,7.46,35.36,5.0
00ab9fa91aafa3d881164b0da48999aa,8630914c34f45ca88a7589cddb8e0ae2,ead67853687963974dfd6a3c23072deb,mg,delivered,2018-05-25 09:47:21,1,579.0,65.34,644.34,4.0
00ac05fe0fc047c54418098eb64e3aaa,8935036852a292fe1f61a03c7d51831d,c7e96f28f6556e49a8cb36b624a2b117,rj,delivered,2018-02-18 14:19:55,1,99.9,23.57,123.47,2.0
00ac2a1ec784f71feeb7ba1e5959750d,47f6898621126fa91eda967684efadbb,9982778ea04c8e76b329575deb442364,pr,delivered,2018-04-06 11:26:54,1,37.0,19.32,56.32,5.0
00ace652c8a5072670f30674e5f19844,8ef0a1cf31ce44185f0ee98fd976ef70,bea868f2d5335db6ea59f0028ca47515,mg,delivered,2018-01-19 00:35:45,1,116.6,30.66,147.26,3.0
00ad1a02d4d9decad15c7e8f8a9470cc,db4ce50bf63f8c1a9518462b0499aabd,f513f0c6703eeca0a7c917c3fb6e407c,ce,delivered,2018-08-04 12:40:43,1,49.0,19.25,68.25,2.0
00ae7a8b4936674ebb701d4a23719a79,a7e8a3cb55d9c9a536992c6465a46a3f,f0b9f688a3b9151bc6b38f4b5b36ea44,sp,canceled,2018-05-09 14:14:06,1,27.9,9.26,37.16,2.0
00af3d9ddff7f256e83d79247dbe1a9f,279084854f91753f3c2feba81d4573a5,4ecad7e3d36a7e834f1095aefcc54521,pe,delivered,2018-02-21 12:11:48,1,65.0,25.73,90.73,5.0
00af53fdc2002f5b6a8f16db648e003b,b1517b4078772e718a46e03f9ea9321f,7062c39f1843312ff40c29838e4a8960,sp,delivered,2017-06-20 15:00:00,1,39.9,11.85,51.75,5.0
00b12f4674177ef40c4bdb034138c843,5d6daccfa147ddbc4d54826f8645ca5c,aa584bf61054b3967bbc9e8c6f74159f,sp,delivered,2018-07-15 19:47:30,1,105.0,17.87,122.87,5.0
00b1861aeb89afa498404c684148a619,b8e531fc27d1abbe69022fc27589b3a1,96e7f8f0dbefaa6e16563ac77d339bf0,rj,delivered,2018-08-08 08:18:03,2,51.58,46.66,98.24,3.0
00b1cb0320190ca0daa2c88b35206009,3532ba38a3fd242259a514ac2b6ae6b6,4fa4365000c7090fcb8cad5713c6d3db,sp,canceled,2018-08-28 15:26:39,0,,,0.0,1.0
00b2d2f2b5f7b98e6b1828764660134e,afc13494642f88d253be56a1e353e261,2b22fac410c77b08b937809c68e7481e,sp,delivered,2018-08-09 08:27:54,1,146.01,13.68,159.69,4.0
00b30bb163474583c14db1689259cf4d,b626b511cecb256e0d1514d883084a38,1373e04979cfa0fb2092909abbd57f25,ba,delivered,2018-01-31 13:57:27,1,189.9,26.61,216.51,5.0
00b402e8a76d3da83714c52d3977cc2d,ffca23943c4b620ea24812018373fa3f,e2421eb09087faf4f51661d176aee08d,ba,delivered,2018-01-01 18:03:43,1,139.65,26.26,165.91,5.0
00b44ba3d7c4a5e9a9ebafef9150781d,0b5f6687d659478f1747caed607c4ec5,77367b6fbb034ca710d4f41aad009151,sp,delivered,2018-08-28 21:10:46,1,59.9,7.68,67.58,5.0
00b47ee856118583dbec7d1f9b18d847,7f6a163f7d28e407e5eaa735bf7014c5,3e13e5843eacac8a8ec14b42e8a7174c,df,delivered,2018-03-26 19:58:48,1,13.65,15.23,28.88,4.0
00b4846d477a7baf5d4e47970bc08c7e,fe2b285a4d3936b9a37ff7460a0d403f,7113a50db7ae2bc6f93d766749e5125a,rj,delivered,2018-01-22 16:17:31,1,31.9,16.11,48.01,5.0
00b4a910f64f24dbcac04fe54088a443,d70e5eac00a9d35a3cb193442c0287cd,4831f388aaf5dfed43c1bd4455f37eac,rj,delivered,2017-01-18 17:55:34,1,67.98,33.2,25.29,5.0
00b4c651133c06fb175123a492f1cac3,965cef866a59a3cd6d1e92ba0ad2c779,9e11a53a57f750f786cf63a2c4543b27,df,delivered,2018-08-17 12:56:21,1,158.9,14.59,173.49,4.0
00b5e1c770b1868ec1b6b726be3aa9b9,8d9cf828f7181bf76915fddfdbb4148b,466731c3fc40a57fec44f98e97e1a55b,sp,delivered,2018-01-03 19:13:33,1,47.4,11.85,59.25,5.0
00b676b01c289cc661c6f7732492771a,ca9a6ae226341827c9614ce7568db46c,15b521471c36ed411359347ff8257b79,sp,delivered,2017-08-02 15:30:42,1,50.0,21.19,71.19,3.0
00b6c055922e0ed2d88efdd252b2fb64,f7bdab6e68a28bf26acc7cbd785790fc,95a4a22f35928ef1a276bdef2d07081f,sp,delivered,2018-05-01 16:01:41,1,59.9,11.15,71.05,4.0
00b6e66f005a657a6b13eedcacdf9342,3f0ce4e8579d852bd56ab8bbe66f1870,6ac4c2b8476a9b14dc824e2cda804dfc,rj,delivered,2018-08-11 10:47:05,2,398.0,79.32,477.32,1.0
00b7174ea52bb811ebe2663add51afc0,2ff1efea5cf92067b167101227abb467,0d51e04ae0b1d341e4f49812d1f4fbe2,sp,delivered,2018-05-16 09:57:53,1,69.9,23.07,92.97,5.0
00b8d354b36820e9d6131fd5173c5581,a17846ed33d62b0e48c6f07ce9132318,43eb0e993502bd4cbd3400a492a5444d,mg,delivered,2018-02-24 13:05:44,1,50.21,15.1,65.31,5.0
00b9e0f8f588d0406a3de447eb606970,282ab86c49646e5a18507b088ee0d74c,680b9de0221bb1b59defd49ed2a5d948,rj,delivered,2018-01-22 11:18:35,1,39.9,16.6,56.5,5.0
00ba414462370af2d76195d12e0d5481,0623ac95ea8764ca730185db76ea56a0,034f3cf671ecc03610f2ce339ee72f4b,rs,delivered,2017-11-30 10:00:43,1,24.99,14.1,39.09,5.0
00ba57ae98928df6ba6ec9d3d8d4b1b7,8545a9b7b5b52bc607f0fe72c7dd323e,6e0547a3483b069df1f0fb2414669584,rj,delivered,2018-07-16 22:06:13,1,130.0,19.01,149.01,5.0
